Well_Id	Induction	Rel_Cell_Count	Compound_Id	Ref_Id	RefCpd_Id	Similarity	Induction_Ref	Conc_uM_Ref	Rel_Cell_Count_Ref	Trivial_Name_Ref	Known_Act_Ref	Chiral_Ref	Smiles_Ref
418368:01:03_10.00	22.1	92	418368	280189:01:03_30.00	280189	82.69999999999999	65.1	30.0	74	SCH 58261	SCH 58261 is a potent, selective and competitive antagonist of adenosine A2A receptor with an IC50 of 15 nM, and displays 323-, 53- and 100-fold more selective for A2A receptor than A1, A2B, and A3 receptors, respectively.	False	Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12
418368:01:03_10.00	22.1	92	418368	246365:01:04_30.00	246365	82.69999999999999	20.9	30.0	102	Lobelanidine hydrochloride	nicotinic ligand.	False	CN1C(CC(O)c2ccccc2)CCCC1CC(O)c1ccccc1
418368:01:03_10.00	22.1	92	418368	246598:01:04_30.00	246598	82.19999999999999	20.2	30.0	90	Moricizine hydrochloride	sodium channel inhibitor.	False	CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2
418368:01:03_10.00	22.1	92	418368	391492:01:14_10.00	391492	81.89999999999999	21.6	10.0	95	SAR405	the activity of SAR405 was evaluated on a dedicated Vps34 cellular assay. Using a GFP-FYVE¿transfected HeLa cell line, treatment with SAR405 triggered the relocalization of GFP-FYVE inside the cell without affecting GFP intensity. Binding of SAR405 to the ATP site of protein and lipid kinases from the lysate of Jurkat cells was measured after incubation at 1 µM, which is more than 600-fold the KD for recombinant Vps34. Results confirmed very potent binding to endogenous Vps34 (&gt;94% inhibition).	True	C[C@@H]1COCCN1c1cc(=O)n2c(n1)N(Cc1cncc(Cl)c1)[C@H](C(F)(F)F)CC2
418375:01:03_10.00	7.1	96	418375	246883:07:04_06.00	246883	82.5	27.1	6.0	97	Fulvestrant	Fulvestrant (ICI 182780) is a pure antiestrogen and a potent estrogen receptor (ER) antagonist with an IC50 of 9.4 nM. Fulvestrant effectively inhibits the growth of ER-positive MCF-7 cells with an IC50 of 0.29 nM. Fulvestrant also induces autophagy and has antitumor efficacy.	True	C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
418375:01:03_10.00	7.1	96	418375	281040:01:03_30.00	281040	82.39999999999999	39.0	30.0	87	WIN 62,577	NK1 tachykinin receptor antagonist.	False	C[C@]12Cc3cn4c(nc3C=C1CCC1C2CC[C@@]2(C)[C@H]1CC[C@@]2(O)C#N)nc1ccccc14
418375:01:03_10.00	7.1	96	418375	280732:01:03_10.00	280732	81.8	11.4	10.0	102	Gallopamil (hydrochloride)	Gallopamil hydrochloride (Methoxyverapamil hydrochloride), a methoxy derivative of Verapamil, is a phenylalkylamine calcium antagonist. Gallopamil hydrochloride inhibits acid secretion in a concentration-dependent manner with an IC50 of 10.9 uM. Gallopamil hydrochloride is a potent antiarrhythmic and vasodilator agent.	False	COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC
418375:01:03_10.00	7.1	96	418375	528561:01:02_05.00	528561	81.3	25.2	5.0	103		JNJ-54119936 an inverse agonist of Retinoic Acid-Related Orphan Receptor RORC with Kd = 5.3 nM	True	COc1nc2ccc([C@@](O)(c3ccccc3)C3CCN(C(C)=O)CC3)cc2c(Cl)c1Cc1ccc(-n2cccn2)cc1
418375:01:03_10.00	7.1	96	418375	528529:01:02_05.00	528529	81.2	15.9	5.0	99		negative control to FM-381	False	CN(C)C(=O)/C(C#N)=C/c1ccc(-c2nc3cnc4c(ccn4C)c3n2C2CCCCC2)o1
418375:01:03_10.00	7.1	96	418375	410622:01:04_06.00	410622	81.0	35.1	6.0	106	Zosuquidar (LY335979) 3HCl	Zosuquidar (LY335979) 3HCl is a potent modulator of P-glycoprotein-mediated multi-drug resistance with Ki of 60 nM in a cell-free assay. Phase 3.	True	O[C@@H](COc1cccc2ncccc12)CN1CCN([C@@H]2c3ccccc3[C@@H]3[C@H](c4ccccc42)C3(F)F)CC1
418375:01:03_10.00	7.1	96	418375	409894:01:03_30.00	409894	80.80000000000001	25.6	30.0	97	GSK591	GSK591 (EPZ015866) is a potent and selective inhibitor of protein methyltransferase 5 (PRMT5) with an IC50 of 4 nM.	True	O=C(NC[C@H](O)CN1CCc2ccccc2C1)c1ccnc(NC2CCC2)c1
418375:01:03_10.00	7.1	96	418375	280197:01:04_30.00	280197	80.60000000000001	21.4	30.0	101	SANT-1	SANT-1, a potent Smo antagonist, inhibits Hedgehog signaling. SANT-1 shows IC50s of 20 nM and 30 nM in Shh-LIGHT2 and SmoA1-LIGHT2 assay, respectively.	False	Cc1nn(-c2ccccc2)c(C)c1/C=N/N1CCN(Cc2ccccc2)CC1
418375:01:03_10.00	7.1	96	418375	280902:01:03_30.00	280902	80.4	43.2	30.0	103	Ketanserin tartrate, R 41468	selective 5-HT2 serotonin receptor blocker.	False	O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1
418375:01:03_10.00	7.1	96	418375	280474:01:03_30.00	280474	80.30000000000001	31.8	30.0	92	Droperidol	D1, D2 dopamine receptor antagonist.	False	O=C(CCCN1C=CC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1
418508:01:03_10.00	24.0	103	418508	392793:01:09_02.00	392793	77.2	32.6	2.0	95	Osimertinib	Osimertinib (AZD-9291) is an irreversible and mutant selective EGFR inhibitor with IC50s of 12 and 1 nM against EGFRL858R and EGFRL858R/T790M, respectively.	False	C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C
418508:01:03_10.00	24.0	103	418508	413171:01:02_03.00	413171	76.1	37.5	3.0	107		negative control to GSM1	True	COc1cc(-c2cn([C@H]3CCc4ccccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1ccc(C)n1
418508:01:03_10.00	24.0	103	418508	528542:01:02_03.00	528542	76.0	9.0	3.0	107			False	C=CC(=O)Nc1ccc2nc(O)n(C3CCN(Cc4ccc(-c5ccc6c(c5)NC(=O)CO6)cc4)CC3)c2c1
418508:01:03_10.00	24.0	103	418508	413100:01:03_10.00	413100	75.9	42.0	10.0	85	Afuresertib	Afuresertib (GSK2110183) is an orally bioavailable, selective, ATP-competitive and potent pan-Akt kinase inhibitor with Kis of 0.08/2/2.6 nM for Akt1/Akt2/Akt3, respectively.	True	Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2cccc(F)c2)sc1Cl
418508:01:03_10.00	24.0	103	418508	280127:01:04_10.00	280127	75.7	21.9	10.0	101	ABT-702 dihydrochloride	ABT-702 dihydrochloride is a potent adenosine kinase (AK) inhibitor (IC50=1.7 nM).	False	Nc1ncnc2nc(-c3ccc(N4CCOCC4)nc3)cc(-c3cccc(Br)c3)c12
418508:01:03_10.00	24.0	103	418508	410865:01:03_02.00	410865	75.5	30.7	2.0	107	JAK3-IN-1	JAK3-IN-1 is a potent, selective and orally active JAK3 inhibitor with an IC50 of 4.8 nM. JAK3-IN-1 shows over 180-fold more selective for JAK3 than JAK1 (IC50 of 896 nM) and JAK2 (IC50 of 1050 nM).	False	C=CC(=O)Nc1cccc(CNc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1
418508:01:03_10.00	24.0	103	418508	247101:02:03_10.00	247101	74.6	21.4	10.0	92	Ketoconazole	potent inhibitor of cytochrome P450c17 enzyme, antifungal agent, Cytochrome P450c17 inhibitor.	False	CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
418508:01:03_10.00	24.0	103	418508	280302:01:03_10.00	280302	74.6	23.1	10.0	102	5-(N,N-hexamethylene)amiloride	Na+/ H+ antiport inhibitor.	False	NC(N)=NC(=O)c1nc(Cl)c(N2CCCCCC2)nc1N
418508:01:03_10.00	24.0	103	418508	246883:01:04_10.00	246883	74.5	23.1	10.0	104	Fulvestrant	Fulvestrant (ICI 182780) is a pure antiestrogen and a potent estrogen receptor (ER) antagonist with an IC50 of 9.4 nM. Fulvestrant effectively inhibits the growth of ER-positive MCF-7 cells with an IC50 of 0.29 nM. Fulvestrant also induces autophagy and has antitumor efficacy.	True	C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
418508:01:03_10.00	24.0	103	418508	246888:01:04_30.00	246888	74.1	21.1	30.0	104	Melengestrol acetate	Androgen Receptor agonist; glucocorticoid receptor agonist	True	C=C1C[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]2(C)[C@@]1(OC(C)=O)C(C)=O
418520:01:03_10.00	8.1	106	418520	247419:02:03_10.00	247419	85.2	6.4	10.0	106	Naftopidil dihydrochloride, KT-611 dihydrochloride	alpha1 Adrenoceptor antagonist, antihypertensive, Alpha1 agonist.	False	COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1
418520:01:03_10.00	8.1	106	418520	286060:01:16_10.00	286060	83.89999999999999	20.4	10.0	97	Cyclopamine, V. californicum	it inhibits the Hedgehog signaling pathway with an IC50 of 46 nM, and blocks the activity of human Smo receptor expressed in CHO-K1 cells in [3H]Hh-Ag binding assay with an IC50 of 280 nM. Cyclopamine significantly inhibits Hedgehog pathway activity in a dose-dependent manner in gut-derived tumor cell lines expressing Patched (PTCH) mRNA, and induces growth inhibition of those tumor cell lines by 75-95% at the concentration of 3 µM, but ineffective towards the colon tumor cells without PTCH mRNA expression, suggesting the effects of Cyclopamine treatment are Hedgehog pathway related rather than generally cytotoxic. By blocking Hedgehog signaling through direct interaction with Smo, Cyclopamine (10 µM) inhibits the proliferation of SMOhigh Cyclopamine-responsive cell lines L3.6sl and Panc 05.04 by 75-80%, and increases the apoptosis by 2.5- to 3.5-fold, without affecting the BxPC3-SMOlow cell line. Cyclopamine treatment significantly decreases of Snail mRNA and increasea E-cadherin transcripts in the E3LZ10.7 cell line. Independent of inhibition of cell growth, Cyclopamine treatment significantly inhibits the invasive phenotype of Hedgehog-dependent L3.6pl cells, causing a &gt;500-fold reduction in the number of transmigrating cells, but not that of the Hedgehog-independent cell line Panc-1.	False	CC1=C2C[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C
418520:01:03_10.00	8.1	106	418520	382185:03:06_10.00	382185	83.1	25.7	10.0	98	Aumitin	inhibits mitochondrial respiration by targeting complex I.; Chem. Sci. 2018, 9, 3014	False	Cc1cc(Nc2ccccc2)nc(Nc2ccc(NC(=O)c3ccccc3Cl)cc2)n1
418520:01:03_10.00	8.1	106	418520	287906:02:09_10.00	287906	83.0	38.3	10.0	98	Pipinib	Hedgehog pathway Inhibitor; targets PI4KIIIß.	False	COC(=O)c1ccc(Nc2nc(NC(C)C)nc3ccsc23)cc1
418520:01:03_10.00	8.1	106	418520	247019:01:04_30.00	247019	81.6	31.6	30.0	105	Labetalol (hydrochloride)	Labetalol hydrochloride is a mixed alpha/beta adrenergic antagonist that is used to treat high blood pressure.	False	CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1
418520:01:03_10.00	8.1	106	418520	413221:01:03_10.00	413221	81.5	29.2	10.0	104	Conivaptan (hydrochloride)	Conivaptan (hydrochloride) is a non-peptide antagonist of vasopressin receptor, with Ki values of 0.48 and 3.04 nM for rat liver V1A receptor and rat kidney V2 receptor respectively.	False	Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2
418520:01:03_10.00	8.1	106	418520	247147:01:04_30.00	247147	81.5	34.7	30.0	98	Progesterone	Progesterone is a steroid hormone that regulates the menstrual cycle and is crucial for pregnancy.	True	CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
418520:01:03_10.00	8.1	106	418520	409894:01:03_30.00	409894	81.39999999999999	25.6	30.0	97	GSK591	GSK591 (EPZ015866) is a potent and selective inhibitor of protein methyltransferase 5 (PRMT5) with an IC50 of 4 nM.	True	O=C(NC[C@H](O)CN1CCc2ccccc2C1)c1ccnc(NC2CCC2)c1
418520:01:03_10.00	8.1	106	418520	247155:02:03_10.00	247155	81.39999999999999	20.4	10.0	105	Propafenone hydrochloride	blocks hKv1.5 and ATP-sensitive K+ channels, beta-adrenoceptor antagonist, Beta adrenergic antagonist, antiarrhythmic.	False	CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1
418520:01:03_10.00	8.1	106	418520	409831:01:03_01.00	409831	81.39999999999999	32.0	1.0	101	JQEZ5	JQEZ5 is a potent and selective EZH2 lysine methyltransferase inhibitor. JQEZ5 SAM-competitive inhibition of polycomb repressive complex 2 (PRC2) with an IC50 of 80 nM. JQEZ5 has anti-tumor effects.	False	CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccc(N3CCN(C)CC3)nc2)nc2c1cnn2C(C)C
418536:01:03_10.00	9.5	101	418536	407872:01:03_10.00	407872	80.10000000000001	23.3	10.0	108	Erastin	a cell-permeable piperazinyl-quinazolinone compound that exhibits oncogene-selective lethality. Shown to bind mitochondrial voltage-dependent anion channels (VDAC) and alter its gating; rapidly induce an oxidative, non-apoptotic cell death in several human tumors harboring activating mutations in the RAS-RAF-MEK signaling (EC50 = 6.0 µM in BJ-TERT/LT/ST/RASV12 cells).; Yagoda, N., et al. 2007. Nature 447, 864.	False	CCOc1ccccc1-n1c(C(C)N2CCN(C(=O)COc3ccc(Cl)cc3)CC2)nc2ccccc2c1=O
418536:01:03_10.00	9.5	101	418536	410622:01:04_06.00	410622	80.10000000000001	35.1	6.0	106	Zosuquidar (LY335979) 3HCl	Zosuquidar (LY335979) 3HCl is a potent modulator of P-glycoprotein-mediated multi-drug resistance with Ki of 60 nM in a cell-free assay. Phase 3.	True	O[C@@H](COc1cccc2ncccc12)CN1CCN([C@@H]2c3ccccc3[C@@H]3[C@H](c4ccccc42)C3(F)F)CC1
418536:01:03_10.00	9.5	101	418536	280197:01:04_30.00	280197	79.7	21.4	30.0	101	SANT-1	SANT-1, a potent Smo antagonist, inhibits Hedgehog signaling. SANT-1 shows IC50s of 20 nM and 30 nM in Shh-LIGHT2 and SmoA1-LIGHT2 assay, respectively.	False	Cc1nn(-c2ccccc2)c(C)c1/C=N/N1CCN(Cc2ccccc2)CC1
418536:01:03_10.00	9.5	101	418536	317004:02:10_10.00	317004	78.3	34.5	10.0	90	Smoothib	antagonist of the protein smoothened (SMO).; Angew. Chem. Int. Ed. 2017, 56, 13021	False	Cc1ccc(Cn2[nH]cc3nc(-c4ccc(N5CCN(C(=O)CCc6c[nH]c7ccccc67)CC5)cc4)nc2-3)cc1
418536:01:03_10.00	9.5	101	418536	280732:01:03_30.00	280732	78.10000000000001	49.1	30.0	97	Gallopamil (hydrochloride)	Gallopamil hydrochloride (Methoxyverapamil hydrochloride), a methoxy derivative of Verapamil, is a phenylalkylamine calcium antagonist. Gallopamil hydrochloride inhibits acid secretion in a concentration-dependent manner with an IC50 of 10.9 uM. Gallopamil hydrochloride is a potent antiarrhythmic and vasodilator agent.	False	COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC
418536:01:03_10.00	9.5	101	418536	528529:01:02_05.00	528529	78.10000000000001	15.9	5.0	99		negative control to FM-381	False	CN(C)C(=O)/C(C#N)=C/c1ccc(-c2nc3cnc4c(ccn4C)c3n2C2CCCCC2)o1
418536:01:03_10.00	9.5	101	418536	246883:07:04_06.00	246883	76.9	27.1	6.0	97	Fulvestrant	Fulvestrant (ICI 182780) is a pure antiestrogen and a potent estrogen receptor (ER) antagonist with an IC50 of 9.4 nM. Fulvestrant effectively inhibits the growth of ER-positive MCF-7 cells with an IC50 of 0.29 nM. Fulvestrant also induces autophagy and has antitumor efficacy.	True	C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
418536:01:03_10.00	9.5	101	418536	247419:02:03_10.00	247419	76.7	6.4	10.0	106	Naftopidil dihydrochloride, KT-611 dihydrochloride	alpha1 Adrenoceptor antagonist, antihypertensive, Alpha1 agonist.	False	COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1
418536:01:03_10.00	9.5	101	418536	280331:01:03_10.00	280331	76.7	9.8	10.0	97	(+)-Bromocriptine methanesulfonate	D2 dopamine receptor agonist, inhibits prolaction secretion.	False	CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12
418536:01:03_10.00	9.5	101	418536	246791:02:03_30.00	246791	76.7	20.0	30.0	102	Chlorpheniramine (maleate)	Chlorpheniramine maleate is an histamine H1 receptor antagonist with IC50 of 12 nM.Target: Histamine H1 ReceptorChlorpheniramine inhibits the proliferation of MCF-7, MDA-MB 231, and Ehrlich cells in a dose-response manner, and significantly reduces the ornithine decarboxylase mRNA translation by 50%-70% at the 250 uM . Chlorpheniramine displaces of [3H]pyrilamine from human histamine receptor subtype 1 expressed in CHO cells with IC50 of 66 nM. Chlorpheniramine displays antimalarial activity against CQS strain (D6) and MDR strain (Dd2) of P. falciparum with IC50 of 61.2 uM and 3.9 uM, respectively. Chlorpheniramine displays cytotoxicity against the proliferation of concanavalin A-induced murine splenic lymphocytes with IC50 of 33.4 uM .Oral administration of Chlorpheniramine inhibits histamine-induced mortality in guinea pigs with an ED50 of 0.17 mg/kg . Oral administration of Chlorpheniramine (10 mg/kg) significantly inhibits short-duration scratching in BALB/c mice stimulated by ovalbumin active cutaneous anaphylaxis and in ICR mice subcutaneously injected with histamine, but not long-duration scratching seen in NC/Nga mice, in contrast to that of dexamethasone or tacrolimus .	False	CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1
418561:01:03_10.00	29.7	87	418561	412866:01:04_10.00	412866	79.5	46.6	10.0	65	GSTO1-IN-1	GSTO1-IN-1 is a potent glutathione S-transferase omega 1 (GSTO1) inhibitor with an IC50 of 31 nM.	False	CN(C)S(=O)(=O)c1cc(NC(=O)CCl)ccc1Cl
418561:01:03_10.00	29.7	87	418561	412866:01:04_03.00	412866	78.4	23.8	3.0	93	GSTO1-IN-1	GSTO1-IN-1 is a potent glutathione S-transferase omega 1 (GSTO1) inhibitor with an IC50 of 31 nM.	False	CN(C)S(=O)(=O)c1cc(NC(=O)CCl)ccc1Cl
418561:01:03_10.00	29.7	87	418561	246297:01:04_10.00	246297	77.10000000000001	33.0	10.0	91	Erlotinib	Erlotinib (CP-358774) is a directly acting EGFR tyrosine kinase inhibitor, with an IC50 of 2 nM for human EGFR. Erlotinib reduces EGFR autophosphorylation in intact tumor cells with an IC50 of 20 nM. Erlotinib is used for the treatment of non-small cell lung cancer.	False	C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
418561:01:03_10.00	29.7	87	418561	247387:01:04_10.00	247387	75.1	16.1	10.0	90	Idazoxan hydrochloride, RX 781094	I2-imidazoline agonist, I1-imidazoline antagonist, alpha2-Adrenergic antagonist, Alpha2 agonist.	False	c1ccc2c(c1)OCC(C1=NCCN1)O2
418561:01:03_10.00	29.7	87	418561	419165:01:03_100.00	419165	71.5	14.2	100.0	83	Dimethyl fumarate	Dimethyl fumarate is a nuclear factor (erythroid-derived)-like 2 (Nrf2) pathway activator and induces upregulation of antioxidant gene expression.	False	COC(=O)/C=C/C(=O)OC
418561:01:03_10.00	29.7	87	418561	280484:02:05_10.00	280484	71.39999999999999	40.4	10.0	57	Diphenyleneiodonium chloride	Diphenyleneiodonium chloride is a NADPH oxidase (NOX) inhibitor and also functions as a TRPA1 activator with an EC50 of 1 to 3 uM. Diphenyleneiodonium chloride selectively inhibits intracellular reactive oxygen species.	False	c1ccc2c(c1)[I+]c1ccccc1-2
418561:01:03_10.00	29.7	87	418561	419165:01:03_60.00	419165	71.3	9.0	60.0	96	Dimethyl fumarate	Dimethyl fumarate is a nuclear factor (erythroid-derived)-like 2 (Nrf2) pathway activator and induces upregulation of antioxidant gene expression.	False	COC(=O)/C=C/C(=O)OC
418561:01:03_10.00	29.7	87	418561	382127:03:03_02.00	382127	71.1	14.2	2.0	93	WHI-P154	WHI-P154 is a potent EGFR inhibitor, and also modestly blocks JAK3, with IC50s of 4 nM and 1.8 µM, respectively.	False	COc1cc2ncnc(Nc3ccc(O)c(Br)c3)c2cc1OC
418561:01:03_10.00	29.7	87	418561	280936:01:03_10.00	280936	70.89999999999999	18.7	10.0	94	SB 415286	SB 415286 is a potent and selective cell permeable inhibitor of GSK-3.a., with an IC50 of 77.5 nM, and a Ki of 30.75 nM; SB 415286 is equally effective at inhibiting human GSK-3.a. and GSK-3.b..	False	O=C1NC(=O)C(c2ccccc2[N+](=O)[O-])=C1Nc1ccc(O)c(Cl)c1
418561:01:03_10.00	29.7	87	418561	392684:02:04_10.00	392684	70.8	23.3	10.0	109	Icotinib	Icotinib (BPI-2009) is a potent and specific EGFR inhibitor with an IC50 of 5 nM; also inhibits mutant EGFRL858R, EGFRL858R/T790M, EGFRT790M and EGFRL861Q.	False	C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1
418563:01:03_10.00	18.1	88	418563	382169:06:06_00.60	382169	76.0	39.0	0.6	78	Ponatinib	Ponatinib (AP24534) is an orally active multi-targeted kinase inhibitor with IC50s of 0.37 nM, 1.1 nM, 1.5 nM, 2.2 nM, and 5.4 nM for Abl, PDGFR.a., VEGFR2, FGFR1, and Src, respectively.	False	Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12
418563:01:03_10.00	18.1	88	418563	280960:01:04_10.00	280960	75.4	19.3	10.0	94	SU 4312	vascular endothelial growth factor (VEGF) receptor protein tyrosine kinase 1/2 (KDR) and platelet derived growth factor (PDGF) receptor inhibitor.	False	CN(C)c1ccc(/C=C2\C(=O)Nc3ccccc32)cc1
418563:01:03_10.00	18.1	88	418563	413053:01:04_50.00	413053	74.0	31.8	50.0	95	ONC212	ONC212, a fluorinated-ONC201 analogue, is a promising anti-cancer agent and also a selective agonist of GPR132. ONC212 also induces apoptosis.	False	O=C1C2=C(CCN(Cc3ccccc3)C2)N2CCN=C2N1Cc1ccc(C(F)(F)F)cc1
418563:01:03_10.00	18.1	88	418563	280958:01:03_10.00	280958	72.8	10.5	10.0	98	Semaxinib	Semaxinib (SU5416) is a potent and selective inhibitor of VEGFR (Flk-1/KDR) with an IC50 of 1.23 uM.	False	Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1
418563:01:03_10.00	18.1	88	418563	519808:01:04_30.00	519808	72.3	57.5	30.0	96		BI-1046 has been identified as a potent and selective GPR142 agonist which increases Gq-coupled signalling in cells of recombinant and endogenous receptor expression. BI-1046 displays high potency with an EC50 of 0.05 nM in an IP1-based cellular assay. The GPR142 agonistic activity of BI-1046 has been demonstrated to potentiate glucose-stimulated insulin secretion from mouse islets, a physiological response that translates into improved glucose tolerance in mice when investigated in an acute oral glucose tolerance test.	False	Cn1cncc1-c1cn(-c2cccc(C(=O)Nc3cccc(C(F)(F)F)c3)c2)nn1
418563:01:03_10.00	18.1	88	418563	246820:12:03_50.00	246820	72.2	39.6	50.0	91	Bifonazole	antifungal, calmodulin antagonist.	False	c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1
418563:01:03_10.00	18.1	88	418563	246820:12:03_30.00	246820	71.6	17.1	30.0	94	Bifonazole	antifungal, calmodulin antagonist.	False	c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1
418563:01:03_10.00	18.1	88	418563	413052:01:03_30.00	413052	71.0	42.0	30.0	87	AZD3229	AZD3229 is a potent pan-KIT mutant inhibitor for the treatment of gastrointestinal stromal tumors.	False	COCCOc1cc(F)c2c(Nc3ccc(NC(=O)Cn4cc(C(C)C)nn4)cc3)ncnc2c1
